Country_name,3_letter_code,population,area_sq_km,population_density,population_urban,gdp_per_capita_usd,GDP_2022,date,Total_confirmed_cases,Total_new_deceased,Total_new_vaccinations,New_persons_fully_vaccinated,Investment_in_vaccines,Total_tested,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-02-07,3780,9,441,1351,0,15933,1,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-02-08,5677,10,899,1237,0,20144,1,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-02-09,5649,9,1334,1784,0,18569,1,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-02-10,6618,4,685,2550,0,18755,1,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-02-11,4940,8,548,4921,0,16759,1,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-02-12,4331,8,1397,5462,0,14303,1,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-02-13,3494,4,1566,4706,0,12850,1,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-02-14,4160,10,173,954,0,15858,1,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-02-15,5264,7,651,818,0,19285,1,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-02-16,5026,4,800,1786,0,18849,1,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-02-17,4795,7,792,1194,0,18363,1,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-02-18,4830,10,791,3293,0,16096,1,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-02-19,3351,8,980,3555,0,12805,1,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-02-20,3473,8,1366,3588,0,11639,1,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-02-21,3280,6,253,995,0,12056,1,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-02-22,4121,10,475,981,0,15167,1,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-02-23,3729,7,833,1273,0,15236,1,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-02-24,4304,10,655,1232,0,14850,1,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-02-25,3595,5,691,1227,0,11958,1,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-02-26,2338,9,959,2092,0,8852,1,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-02-27,2277,4,671,1783,0,9279,1,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-02-28,3298,10,82,430,0,10739,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-01,3342,12,130,937,0,13400,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-02,4043,6,207,999,0,12336,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-03,3995,9,279,1275,0,11602,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-04,3854,10,736,1508,0,11193,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-05,1254,9,962,3341,0,8728,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-06,2383,6,455,1915,0,8785,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-07,4355,7,115,125,0,10714,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-08,1698,8,120,493,0,16148,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-09,4057,9,131,346,0,14785,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-10,9125,13,258,509,0,14940,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-11,4332,15,492,2182,0,13399,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-12,5475,12,475,2393,0,12538,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-13,2100,8,358,1082,0,11049,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-14,6282,7,109,121,0,13112,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-15,5452,11,221,757,0,17384,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-16,5204,7,196,797,0,14993,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-18,4787,15,2,6,0,9819,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-19,5067,8,743,2778,0,10568,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-20,4024,12,395,1402,0,12833,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-21,7708,10,56,112,0,14855,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-22,7044,16,140,574,0,20374,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-23,8869,9,102,221,0,21634,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-24,9147,8,148,244,0,18712,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-25,7729,11,435,1625,0,19400,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-26,6940,9,875,1849,0,14257,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-28,5935,19,566,1054,0,14137,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-29,5370,15,109,135,0,17489,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-30,5243,9,227,358,0,15547,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-03-31,5725,22,304,904,0,14811,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-01,3747,11,729,1539,0,12001,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-02,2313,14,538,815,0,9383,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-03,3164,19,50,52,0,8541,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-04,2738,14,129,169,0,10571,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-05,4059,9,158,210,0,13705,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-06,3150,18,117,178,0,11584,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-07,2843,15,259,423,0,10842,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-08,2745,14,558,1018,0,8750,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-09,1442,19,412,719,0,7676,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-10,1715,12,71,94,0,7280,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-11,1748,15,197,177,0,8549,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-12,2096,16,143,233,0,10440,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-13,1924,13,357,431,0,9534,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-14,1770,17,445,991,0,8487,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-15,1666,13,42,88,0,6781,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-17,1668,8,38,63,0,5177,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-18,778,10,219,270,0,5402,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-19,1395,10,250,606,0,7737,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-20,1410,7,169,236,0,8035,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-21,1163,15,192,254,0,7405,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-22,1513,5,320,1010,0,6672,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-23,705,17,181,252,0,5608,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-24,1058,6,42,59,0,5563,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-25,1223,13,145,238,0,7148,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-26,970,4,120,208,0,8014,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-27,1148,6,99,130,0,7094,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-28,959,5,168,222,0,6464,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-29,721,6,281,723,0,4683,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-04-30,188,10,187,746,0,3965,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-01,784,7,13,26,0,4142,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-02,491,6,95,118,0,5469,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-03,1031,13,113,128,0,7110,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-04,1147,9,110,164,0,7539,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-05,889,4,137,257,0,6115,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-06,1205,3,441,1087,0,5256,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-07,524,5,274,437,0,5422,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-08,463,5,23,32,0,5238,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-09,2773,4,81,99,0,6431,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-10,2299,5,111,132,0,7133,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-11,3144,2,207,398,0,6384,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-12,2680,3,174,326,0,5997,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-13,892,6,333,633,0,4810,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-14,188,3,168,254,0,4022,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-15,663,3,31,42,0,4669,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-16,404,5,94,100,0,5937,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-17,792,3,92,122,0,7365,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-18,4836,0,73,105,0,3686,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-19,263,4,125,209,0,6281,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-20,644,1,393,761,0,5091,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-21,466,5,234,409,0,4194,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-22,622,3,27,36,0,4733,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-23,455,4,62,83,0,6635,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-24,720,2,84,135,0,4272,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-25,727,7,98,155,0,6749,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-26,504,0,95,151,0,5758,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-27,902,3,334,578,0,4473,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-28,349,1,182,349,0,3181,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-29,388,2,10,23,0,3296,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-30,853,2,65,80,0,5424,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-05-31,615,4,67,100,0,5769,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-06-01,306,6,91,138,0,4843,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-06-02,1054,0,60,143,0,4547,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-06-03,790,1,305,606,0,4269,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-06-04,135,2,143,273,0,3295,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-06-05,884,2,5,8,0,3422,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-06-06,475,1,29,50,0,3424,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-06-07,905,3,36,76,0,5859,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-06-08,758,2,71,123,0,5758,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-06-09,2106,2,56,108,0,5296,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-06-10,1497,3,189,561,0,4479,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-06-11,214,5,143,288,0,3650,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-06-12,888,5,17,44,0,3496,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-06-13,546,1,37,54,0,5217,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-06-14,2742,1,66,122,0,5871,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-06-15,1279,4,42,87,0,5462,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-06-16,1054,6,57,95,0,5243,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-06-17,1471,5,223,487,0,4912,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-06-18,1547,1,80,129,0,4382,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-06-19,982,3,8,27,0,4601,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-06-20,1545,6,74,169,0,5213,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-06-21,1223,1,60,95,0,6341,0,0,0,0
Ireland,IRL,4904240,70280,70.9,3133123,78706,385993113440,2022-06-22,2307,6,64,114,0,5553,0,0,0,0
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2020-12-27,8913,298,7333,0,0,59879,2,3,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2020-12-28,8585,445,1503,0,0,68681,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2020-12-29,11224,659,1098,0,0,128740,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2020-12-30,16202,575,4881,0,0,169045,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2020-12-31,23477,555,25905,0,0,186004,2,3,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-01,22211,462,11256,0,0,157524,2,3,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-02,11831,364,38997,0,0,67174,2,3,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-03,14245,347,35828,0,0,102974,2,3,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-04,10800,348,69483,0,0,77993,2,3,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-05,15378,649,80070,0,0,135106,2,3,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-06,20331,548,65028,0,0,178596,2,3,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-07,18020,414,92421,0,0,121275,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-08,17533,620,96712,0,0,140267,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-09,19978,483,88062,0,0,172119,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-10,18627,361,60812,0,0,139758,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-11,12532,448,81988,0,0,91656,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-12,14242,616,83314,0,0,141641,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-13,15774,507,95150,0,0,175429,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-14,17246,522,94139,0,0,160585,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-15,16146,477,90779,0,0,273506,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-16,16310,475,65958,0,0,261404,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-17,12545,377,34589,2990,0,211078,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-18,8825,377,39504,5097,0,158674,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-19,10497,603,31744,1792,0,254070,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-20,13571,524,26885,4606,0,279762,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-21,14078,521,16570,19963,0,267567,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-22,13633,472,13253,14165,0,264728,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-23,13331,488,6030,33337,0,286331,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-24,11629,299,3247,30783,0,216211,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-25,8562,420,4888,64744,0,126931,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-26,10593,541,4337,76523,0,256287,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-27,15204,467,6389,64854,0,293770,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-28,14372,492,4918,89305,0,275579,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-29,13574,477,5113,94044,0,268750,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-30,12715,421,4191,86582,0,298010,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-01-31,11252,237,2661,57344,0,213364,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-01,7925,329,4355,81890,0,142419,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-02,9660,498,6471,82142,0,244429,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-03,13189,476,9079,91175,0,279307,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-04,13659,422,13618,95381,0,270142,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-05,14218,377,17935,90215,0,270507,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-06,13442,385,14648,63373,0,282407,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-07,11641,270,9514,32867,0,206789,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-08,7970,307,26840,40295,0,144270,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-09,10630,422,34433,32699,0,274263,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-10,12956,336,44946,28192,0,310994,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-11,15146,391,54957,19911,0,292533,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-12,13908,316,58401,15518,0,287619,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-13,13532,311,45714,6779,0,290534,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-14,11068,221,27171,2605,0,205642,2,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-15,7351,258,56191,6055,0,179278,3,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-16,10386,336,64520,6211,0,274019,3,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-17,12074,369,70257,9606,0,294411,3,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-18,13762,342,81401,8144,0,288458,3,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-19,15479,353,85474,6830,0,297128,3,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-20,14931,251,73105,4516,0,306078,3,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-21,13452,232,48296,2260,0,250986,3,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-22,9630,274,99372,5403,0,170672,3,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-23,13314,356,99895,5493,0,303850,3,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-24,16424,318,112957,8193,0,340247,3,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-25,19886,308,114825,12324,0,353704,3,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-26,20499,253,121707,15474,0,325404,3,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-27,18916,280,113280,11952,0,323047,3,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-02-28,17455,192,69143,8218,0,257024,3,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-03-01,13114,246,109708,24526,0,170633,3,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-03-02,17083,343,129328,30815,0,335983,3,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-03-03,20884,347,143396,42206,0,358884,3,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-03-04,22865,339,148590,47313,0,339635,3,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-03-05,24036,297,151284,52578,0,378463,3,2,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-03-06,23641,307,136825,39249,0,355024,3,3,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-03-07,20765,207,80936,20437,0,271336,3,3,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-03-08,13902,318,131694,47445,0,184684,3,3,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-03-09,19749,376,143198,49460,0,345972,3,3,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-03-10,22409,332,158042,55043,0,361040,3,3,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-03-11,25673,373,161567,59869,0,372217,3,3,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-03-12,26824,380,148302,61170,0,369636,3,3,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-03-13,26062,317,125999,48538,0,372944,3,3,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-03-14,21315,264,70740,33408,0,273966,3,3,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-03-15,15267,354,102486,70581,0,179015,3,3,2,4
Italy,ITA,60359546,301340,202.9,42651966,34456,2079748516976,2021-03-16,20396,502,66920,72692,0,369375,3,3,2,4
